taskid|category|country|state|city|varname|comment
19136335|Starting a Business|United States|Wyoming|Cheyenne|Cost Required to Complete Each Procedure|"Comments
Sort by Date
1. Tara Dash (Center for the Study of Economic Liberty)   Wed Jan 23rd, 4:24PM
Copied to 1 person
1) a) Registering a Name: $50
Source: http://soswy.state.wy.us/Forms/Business/General/LLC/LLC-NameReservation.pdf
b) Articles of Organization: $100
Source: https://wyobiz.wy.gov/Business/RegistrationInstr.aspx

2) EIN: $0
Source: https://www.irs.gov/businesses/small-businesses-self-employed/employer-id-numbers

2.5) & 3) Sales Tax Permit: $60
Source: https://blog.taxjar.com/how-to-register-for-a-sales-tax-permit-in-wyoming/

4) Unemployment Insurance: $0
Source: http://www.wyomingworkforce.org/businesses/ui/docs/

2. Tara Dash (Center for the Study of Economic Liberty)   Thu Jan 24th, 11:34AM
Copied to 1 person
5) Worker's Comp: $0 (varies by claim)
Source: https://rules.wyo.gov/Search.aspx?mode=4#

5.5) Register for Payroll Tax: $0
Source: https://support.primepay.com/s/article/Wyoming-State-Payroll-Taxes

6) Arrange for Publication: not required
Source: https://www.bizfilings.com/state-guide/state-guides-t-z/wyoming/ongoing-llc-requirements

7) Annual Report Filing: $50
Source: https://wyobiz.wy.gov/Business/AnnualReport.aspx

Total Cost: $260
3. Paul Bernert (Center for the Study of Economic Liberty)   Fri Feb 15th, 2:44PM
Steps to form an LLC in Wyoming:

Step 1) Choose a Name for Your LLC
The filing fee is $50.

Step 2) File the Articles of Organization
The filing fee is $100.

Step 3) Choose a Registered Agent
There is no fee.

Step 4) Create an Operating Agreement

Step 5) Publication Requirements

Step 6) Obtain an Employer Identification Number (EIN)
There is no fee.

Step 7) File Annual Reports
All LLCs must pay an annual report license tax equal to the greater or (1) $50, or (2) two-tenths of one mill on the dollar ($.0002) based on the company’s assets located and employed in the state of Wyoming

Step 8) Foreign LLC Requirements
SOURCES: https://www.nolo.com/legal-encyclopedia/wyoming-form-llc-32046.html
https://howtostartanllc.com/wyoming-llc
Add your comment here"
19136336|Starting a Business|United States|Wyoming|Cheyenne|In Minimum Capital as a Percent of Income per Capita|"Comments
Mark All as Read
1. Tara Dash (Center for the Study of Economic Liberty)   Wed Jan 23rd, 3:22PM New
Copied to 1 person
Per Capita Income: $31,981

Source:
https://www.census.gov/quickfacts/fact/table/cheyennecitywyoming/AFN120212
Add your comment here"
19136331|Starting a Business|United States|West Virginia|Charleston|In Minimum Capital as a Percent of Income per Capita|"Comments
1. Tara Dash (Center for the Study of Economic Liberty)   Wed Jan 23rd, 3:23PM
Copied to 1 person
Per Capita Income: $33,833

Source:
https://www.census.gov/quickfacts/fact/table/charlestoncitywestvirginia/AFN120212
Add your comment here"
19048056|Starting a Business|United States|Wisconsin|Milwaukee|In Minimum Capital as a Percent of Income per Capita|"Comments
1. Paul Bernert (Center for the Study of Economic Liberty)   Mon Jan 14th, 6:32PM
Copied to 1 person
Milwaukee income per capita:
$21,627

census
https://www.census.gov/quickfacts/fact/table/milwaukeecitywisconsin/RHI125217
Add your comment here"
19048055|Starting a Business|United States|Wisconsin|Milwaukee|Cost Required to Complete Each Procedure|"Comments
Mark All as Read
Sort by Date
1. Jessica Carter (Center for the Study of Economic Liberty)   Mon Jan 14th, 6:22PM New
Copied to 2 people
$20

Tax Jar
https://blog.taxjar.com/register-sales-tax-permit-wisconsin/
2. Ashley Marrs (Center for the Study of Economic Liberty)   Mon Jan 14th, 6:23PM New
Copied to 2 people
4) 0

Source: Department of Workforce Development
https://dwd.wisconsin.gov/uitax/esp_resource_page.htm
https://dwd.wisconsin.gov/ui201/t1201.htm#general

3. Anamita Anuva (Center for the Study of Economic Liberty)   Mon Jan 14th, 6:25PM New
Copied to 3 people
2.5) Sellars permit $20

Source:
Wisconsin Department of Revenue
https://howtostartanllc.com/taxes/wisconsin-sales-tax#sellers
4. Kunal Vohra (Center for the Study of Economic Liberty)   Mon Jan 14th, 6:29PM New
Copied to 4 people
#5.
Workers' compensation insurance for employer is voluntary
https://dwd.wisconsin.gov/wc/employers/domestics.htm

Wisconsin does not have state law which requires disability insurance from employer.
https://www.blr.com/HR-Employment/Benefits-Leave/Disability-Insurance-in-Wisconsin
5. Tara Dash (Center for the Study of Economic Liberty)   Mon Jan 14th, 6:29PM New
Copied to 1 person
1) a) Registering a Name: $15
Nolo: https://www.nolo.com/legal-encyclopedia/wisconsin-form-llc-31990.htmlv
b) Articles of Organization: $130
Wisconsin Dept of Financial Institutions: https://www.wdfi.org/apps/CorpFormation/directions.aspx?type=12
2) EIN: $0
IRS: https://www.irs.gov/businesses/small-businesses-self-employed/employer-id-numbers
6. Kunal Vohra (Center for the Study of Economic Liberty)   Mon Jan 14th, 6:32PM New
Copied to 2 people
5.5
free to register, but required.

https://help.zenefits.com/Payroll/Managing_Taxes_With_Zenefits_Payroll/Registering_for_State_Payroll_Taxes/Wisconsin_Payroll_Tax_and_Registration_Guide/01-Registering_for_Wisconsin_Payroll_Tax_Account_Numbers/
7. Kunal Vohra (Center for the Study of Economic Liberty)   Mon Jan 14th, 6:40PM New
Copied to 2 people
6. No publication required in the state of Wisconsin

https://www.nolo.com/legal-encyclopedia/wisconsin-form-llc-31990.html

8. Kunal Vohra (Center for the Study of Economic Liberty)   Mon Jan 14th, 6:52PM New
Copied to 2 people
7.
A. State of Wisconsin requires all LLC's to file an annual report every year.
file state employer taxes annually
file sales and use tax annually
B.

https://www.nolo.com/legal-encyclopedia/annual-report-tax-filing-requirements-wisconsin-llcs.html
Add your comment here"
19048054|Starting a Business|United States|Wisconsin|Milwaukee|Time Required to Complete Each Procedure|"Comments
Mark All as Read
Sort by Date
1. Ashley Marrs (Center for the Study of Economic Liberty)   Mon Jan 14th, 6:23PM New
Copied to 1 person
4) online

Source: Department of Workforce Development
https://dwd.wisconsin.gov/uitax/esp_resource_page.htm
https://dwd.wisconsin.gov/ui201/t1201.htm#general
2. Anamita Anuva (Center for the Study of Economic Liberty)   Mon Jan 14th, 6:37PM New
Copied to 2 people
2.5) Online

Source:
State of Wisconsin Department of Revenue
https://howtostartanllc.com/taxes/wisconsin-sales-tax#sellers
3. Jessica Carter (Center for the Study of Economic Liberty)   Mon Jan 14th, 6:37PM New
Copied to 2 people
3) Online takes 2 days

Tax Jar
https://blog.taxjar.com/register-sales-tax-permit-wisconsin/
4. Tara Dash (Center for the Study of Economic Liberty)   Mon Jan 14th, 6:43PM New
Copied to 2 people
1)
a) Reserving a name: .5 days
Nolo: https://www.nolo.com/legal-encyclopedia/wisconsin-form-llc-31990.html
b) Articles of Organization: .5 days
Wisconsin Dept of Financial Institutions: https://www.wdfi.org/apps/CorpFormation/directions.aspx?type=12
2) EIN: 2 weeks
IRS: https://www.irs.gov/businesses/small-businesses-self-employed/how-long-will-it-take-to-get-an-ein
Add your comment here"
19136351|Starting a Business|Canada|British Columbia|Vancouver|In Minimum Capital as a Percent of Income per Capita|"Comments
1. Celeste Karlsrud (Center for the Study of Economic Liberty)   Mon Jan 21st, 6:13PM
Copied to 1 person
British Colombia income per capita:
$42,454

https://www.conferenceboard.ca/hcp/provincial/economy/income-per-capita.aspx?AspxAutoDetectCookieSupport=1
Add your comment here"
19047853|Starting a Business|United States|Iowa|Des Moines|Time Required to Complete Each Procedure|"Comments
Mark All as Read
1. Celeste Karlsrud (Center for the Study of Economic Liberty)   Mon Jan 21st, 5:49PM New
Copied to 1 person
1.
a) online
b) online (immediate)
c) not required

2. online

2.5. online

3. online

4. online

5. online

5.5. not required

6. none

7. Bennial Report: online

https://howtostartanllc.com/iowa-llc
https://www.nolo.com/legal-encyclopedia/iowa-form-llc-31783.html
Add your comment here"
19047848|Starting a Business|United States|Indiana|Indianapolis|Time Required to Complete Each Procedure|"Comments
Mark All as Read
1. Celeste Karlsrud (Center for the Study of Economic Liberty)   Mon Jan 21st, 5:36PM New
Copied to 1 person
1.
a) online
b) 1 hour online payment received, 3 to 4 days to mail
c) online

2. online

2.5. Online

3. Online

4. Online

5. Onine

5.5. Not required

6. None.

7. Annual Report: Online

https://howtostartanllc.com/indiana-llc
https://www.nolo.com/legal-encyclopedia/indiana-form-llc-31967.html
Add your comment here"
19047858|Starting a Business|United States|Kansas|Wichita|Time Required to Complete Each Procedure|"Comments
Mark All as Read
1. Celeste Karlsrud (Center for the Study of Economic Liberty)   Mon Jan 21st, 5:26PM New
Copied to 1 person
1.
a) online
b) online or 2 days by mail
c) Not required by state

2. Online

2.5. Online

3. Online

4. Online

5. Online

5.5. Not required

6. None.

7. Annual Report - online

https://howtostartanllc.com/kansas-llc
https://www.nolo.com/legal-encyclopedia/kansas-form-llc-31918.html
Add your comment here"
19047834|Starting a Business|United States|Hawaii|Honolulu|Cost Required to Complete Each Procedure|"Comments
Mark All as Read
1. Celeste Karlsrud (Center for the Study of Economic Liberty)   Mon Jan 21st, 4:10PM New
Copied to 1 person
1.
a) $0
b)$50
c)$0

2. $0

2.5. $20

3. $0

4. $0

5. $0

5.5 $20

6. Not required in Hawaii.

7. Hawaii requires an annual report: $12.50

https://www.northwestregisteredagent.com/hawaii-LLC.html
https://howtostartanllc.com/hawaii-llc


Add your comment here"
19047852|Starting a Business|United States|Iowa|Des Moines|Procedures to Legally Start and Formally Operate a Company|"Comments
Mark All as Read
1. Celeste Karlsrud (Center for the Study of Economic Liberty)   Mon Jan 21st, 3:15PM New
Copied to 1 person
1. Name your LLC
2. File the articles of organization
3. Obtain an EIN
4. Register for sellers permit/sales teax
5. Register for unemployment insurance
6. File annual business entity report

https://howtostartanllc.com/iowa-llc
Add your comment here"
19047847|Starting a Business|United States|Indiana|Indianapolis|Procedures to Legally Start and Formally Operate a Company|"Comments
Mark All as Read
1. Celeste Karlsrud (Center for the Study of Economic Liberty)   Mon Jan 21st, 3:08PM New
Copied to 1 person
1. Name your LLC
2. File the articles of organization
3. Obtain an EIN
4. Register for sellers permit/sales teax
5. Register for unemployment insurance
6. File annual business entity report

https://howtostartanllc.com/indiana-llc
Add your comment here"
19047924|Starting a Business|United States|New Hampshire|Manchester|Cost Required to Complete Each Procedure|"Comments
Mark All as Read
1. Jessica Carter (Center for the Study of Economic Liberty)   Sat Jan 19th, 9:51PM New
Copied to 1 person
Registration Procedures
Reserve the company's business name $0
File Articles of Organization $100
Adopt the Operating Agreement
EIN $0
Unemployment Insurance $0
Workers comp $0
Payroll Number $0
100/29,681 = 0.0034

Source

https://www.revenue.nh.gov/faq/registration-secretary-state.htm
https://legalees.com/state-information/new-hampshire-articles-of-organization/
https://www.irs.gov/businesses/small-businesses-self-employed/apply-for-an-employer-identification-number-ein-online
https://www.nhes.nh.gov/services/employers/register.htm
https://www.trustedchoice.com/l/new-hampshire/workers-compensation/
https://www.nhes.nh.gov/services/employers/register.htm
Add your comment here"
19047923|Starting a Business|United States|New Hampshire|Manchester|Time Required to Complete Each Procedure|"Comments
Mark All as Read
1. Jessica Carter (Center for the Study of Economic Liberty)   Sat Jan 19th, 9:26PM New
Copied to 1 person
Registration Procedures
Reserve the company's business name
File Articles of Organization (can fill out online but must be mailed in) (1 day)
Adopt the Operating Agreement
EIN (0.5 day)
Unemployment Insurance (0.5 day)
Workers comp (0.5 day)
Payroll Number (0.5 day)
Source
https://legalees.com/state-information/new-hampshire-articles-of-organization/
https://www.irs.gov/businesses/small-businesses-self-employed/apply-for-an-employer-identification-number-ein-online
https://www.nhes.nh.gov/media/video/documents/12-register-script.pdf
https://www.nh.gov/labor/workers-comp/employer-information.htm
https://www.nhes.nh.gov/services/employers/register.htm
Add your comment here"
19047922|Starting a Business|United States|New Hampshire|Manchester|Procedures to Legally Start and Formally Operate a Company|"Comments
Mark All as Read
Sort by Date
1. Jessica Carter (Center for the Study of Economic Liberty)   Sat Jan 19th, 9:00PM New
Copied to 1 person
Registration Procedures
Reserve the company's business name
File Articles of Organization
Adopt the Operating Agreement
EIN
Register to take sales tax
Unemployment Insurance
Workers comp
Payroll Number
Source
https://howtostartanllc.com/new-hampshire-llc
2. Jessica Carter (Center for the Study of Economic Liberty)   Sat Jan 19th, 9:21PM New
Copied to 1 person
No sales tax

https://www.revenue.nh.gov/assistance/resale-exempt-certs.htm
Add your comment here"
19047919|Starting a Business|United States|Nevada|Las Vegas|Cost Required to Complete Each Procedure|"Comments
Mark All as Read
1. Jessica Carter (Center for the Study of Economic Liberty)   Sat Jan 19th, 8:30PM New
Copied to 1 person
Registration Processes
Reserve a company business name $25
File Articles of Organization $30
Adopt Operating Agreement
EIN $0
Register to Collect Sales Tax $0
Unemployment Insurance $0
Workers Comp $0
Payroll Tax Number $0
Get a city business license (no cost listed) $0
55/ 27,650=0.0017

Source

https://dscportal.lasvegasnevada.gov/DP/Views/AgencyNonBillingLoginEnrollment.aspx
https://squareup.com/help/us/en/article/5688-nevada-employer-tax-information
http://dir.nv.gov/uploadedFiles/dirnvgov/content/WCS/EmployersDocs/HowToObtainWC.pdf
http://ui.nv.gov/ess_offline.html
https://tax.nv.gov/OnLineServices/Online_Services/
https://www.irs.gov/businesses/small-businesses-self-employed/apply-for-an-employer-identification-number-ein-online
https://www.nvsos.gov/sos/home/showdocument?id=668

Add your comment here"
